OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
2830012,2031317,999999,2022-09-30,2022-10-04,USD
2830013,465912,220,2022-09-30,2022-09-30,EUR
2830014,1814603,530,2022-09-30,2022-09-30,USD
2830015,1591841,470,2022-09-30,2022-09-30,USD
2830016,2052793,999999,2022-09-30,2022-10-02,USD
2830017,1062582,390,2022-09-30,2022-09-30,GBP
2830018,1835397,999999,2022-09-30,2022-10-02,USD
2830019,2054934,999999,2022-09-30,2022-10-01,USD
2830020,1235427,999999,2022-09-30,2022-10-04,USD
2830021,541005,260,2022-09-30,2022-09-30,EUR
2830022,895276,999999,2022-09-30,2022-10-03,EUR
2830023,523069,260,2022-09-30,2022-09-30,EUR
2830024,244800,999999,2022-09-30,2022-10-03,CAD
2830025,2054475,530,2022-09-30,2022-09-30,USD
2830026,1982050,510,2022-09-30,2022-09-30,USD
2830027,811103,999999,2022-09-30,2022-10-01,EUR
2830028,1918590,999999,2022-09-30,2022-10-04,USD
2830029,1869654,999999,2022-09-30,2022-10-04,USD
2830030,1993295,999999,2022-09-30,2022-10-02,USD
2830031,1235607,670,2022-09-30,2022-09-30,USD
2830032,589992,255,2022-09-30,2022-09-30,EUR
2830033,1355788,999999,2022-09-30,2022-10-08,USD
2830034,1663503,560,2022-09-30,2022-09-30,USD
2830035,1227583,999999,2022-09-30,2022-10-03,USD
2830036,1509020,480,2022-09-30,2022-09-30,USD
2830037,1980396,480,2022-09-30,2022-09-30,USD
2830038,1436676,605,2022-09-30,2022-09-30,USD
2830039,1233139,999999,2022-09-30,2022-10-04,USD
2830040,803532,999999,2022-09-30,2022-10-02,EUR
2830041,1587070,999999,2022-09-30,2022-10-06,USD
2830042,1703082,999999,2022-09-30,2022-10-03,USD
2830043,853234,310,2022-09-30,2022-09-30,EUR
2830044,1744506,999999,2022-09-30,2022-10-05,USD
2830045,683739,999999,2022-09-30,2022-10-04,EUR
2830046,1338135,999999,2022-09-30,2022-10-02,USD
2830047,2029681,470,2022-09-30,2022-09-30,USD
2830048,1441527,999999,2022-09-30,2022-10-02,USD
2830049,232273,999999,2022-09-30,2022-10-04,CAD
2830050,292558,999999,2022-09-30,2022-10-01,CAD
2830051,568185,270,2022-09-30,2022-09-30,EUR
2830052,251216,74,2022-09-30,2022-09-30,CAD
2831000,174863,35,2022-10-01,2022-10-01,AUD
2831001,398381,90,2022-10-01,2022-10-01,CAD
2831002,1423355,585,2022-10-01,2022-10-01,USD
2831003,338029,999999,2022-10-01,2022-10-06,CAD
2831004,1797515,999999,2022-10-01,2022-10-03,USD
2831005,144757,50,2022-10-01,2022-10-01,AUD
2831006,494874,999999,2022-10-01,2022-10-06,EUR
2831007,296355,74,2022-10-01,2022-10-01,CAD
2831008,1627169,999999,2022-10-01,2022-10-02,USD
2831009,2095860,650,2022-10-01,2022-10-01,USD
2831010,871512,999999,2022-10-01,2022-10-02,EUR
2831011,812652,999999,2022-10-01,2022-10-04,EUR
2831012,151322,60,2022-10-01,2022-10-01,AUD
2831013,148555,999999,2022-10-01,2022-10-04,AUD
2831014,467995,999999,2022-10-01,2022-10-05,EUR
2831015,163973,999999,2022-10-01,2022-10-05,AUD
2831016,422957,999999,2022-10-01,2022-10-02,EUR
2831017,830829,999999,2022-10-01,2022-10-02,EUR
2831018,1015004,999999,2022-10-01,2022-10-04,GBP
2831019,500357,190,2022-10-01,2022-10-01,EUR
2831020,2053733,999999,2022-10-01,2022-10-04,USD
2831021,1316222,999999,2022-10-01,2022-10-05,USD
2831022,593730,210,2022-10-01,2022-10-01,EUR
2831023,77453,999999,2022-10-01,2022-10-06,AUD
2831024,1780427,999999,2022-10-01,2022-10-02,USD
2831025,509334,999999,2022-10-01,2022-10-05,EUR
2831026,1315081,999999,2022-10-01,2022-10-06,USD
2831027,1067520,390,2022-10-01,2022-10-01,GBP
2831028,1419367,440,2022-10-01,2022-10-01,USD
2831029,180390,999999,2022-10-01,2022-10-03,AUD
2831030,311233,999999,2022-10-01,2022-10-03,CAD
2831031,2056133,999999,2022-10-01,2022-10-03,USD
2831032,1384282,500,2022-10-01,2022-10-01,USD
2831033,1297098,999999,2022-10-01,2022-10-03,USD
2831034,234026,999999,2022-10-01,2022-10-04,CAD
2831035,1055711,420,2022-10-01,2022-10-01,GBP
2831036,239443,100,2022-10-01,2022-10-01,CAD
2831037,2051856,585,2022-10-01,2022-10-01,USD
2831038,1622604,999999,2022-10-01,2022-10-03,USD
2831039,1574583,590,2022-10-01,2022-10-01,USD
2831040,1826513,610,2022-10-01,2022-10-01,USD
2831041,2022476,999999,2022-10-01,2022-10-02,USD
2831042,1624250,999999,2022-10-01,2022-10-03,USD
2831043,476870,999999,2022-10-01,2022-10-04,EUR
2831044,1296231,500,2022-10-01,2022-10-01,USD
2831045,1981996,999999,2022-10-01,2022-10-02,USD
2831046,1151978,999999,2022-10-01,2022-10-05,GBP
2831047,1835207,999999,2022-10-01,2022-10-05,USD
2831048,737825,999999,2022-10-01,2022-10-04,EUR
2831049,625855,180,2022-10-01,2022-10-01,EUR
2831050,797302,999999,2022-10-01,2022-10-07,EUR
2831051,1471074,999999,2022-10-01,2022-10-02,USD
2831052,304233,999999,2022-10-01,2022-10-03,CAD
2831053,1919938,999999,2022-10-01,2022-10-05,USD
2831054,1171993,370,2022-10-01,2022-10-01,GBP
2831055,694799,999999,2022-10-01,2022-10-04,EUR
2831056,1469352,999999,2022-10-01,2022-10-02,USD
2831057,1670710,999999,2022-10-01,2022-10-04,USD
2831058,835796,999999,2022-10-01,2022-10-03,EUR
2831059,562293,190,2022-10-01,2022-10-01,EUR
2831060,714761,999999,2022-10-01,2022-10-03,EUR
2831061,422071,999999,2022-10-01,2022-10-05,EUR
2831062,299790,999999,2022-10-01,2022-10-05,CAD
2831063,2049801,999999,2022-10-01,2022-10-04,USD
2831064,302236,74,2022-10-01,2022-10-01,CAD
2831065,2018148,480,2022-10-01,2022-10-01,USD
2831066,1751385,999999,2022-10-01,2022-10-06,USD
2831067,2085956,999999,2022-10-01,2022-10-03,USD
2831068,2013196,999999,2022-10-01,2022-10-05,USD
2831069,939027,999999,2022-10-01,2022-10-07,GBP
2831070,930853,360,2022-10-01,2022-10-01,GBP
2831071,291773,999999,2022-10-01,2022-10-04,CAD
2831072,2078918,999999,2022-10-01,2022-10-06,USD
2831073,1504076,440,2022-10-01,2022-10-01,USD
2831074,649758,130,2022-10-01,2022-10-01,EUR
2831075,1764398,999999,2022-10-01,2022-10-03,USD
2831076,1070324,370,2022-10-01,2022-10-01,GBP
2831077,471167,999999,2022-10-01,2022-10-02,EUR
2831078,1566787,999999,2022-10-01,2022-10-05,USD
2831079,108762,60,2022-10-01,2022-10-01,AUD
2831080,399846,80,2022-10-01,2022-10-01,CAD
2831081,576444,999999,2022-10-01,2022-10-04,EUR
2831082,1223952,999999,2022-10-01,2022-10-03,USD
2831083,1218554,999999,2022-10-01,2022-10-07,USD
2831084,951058,370,2022-10-01,2022-10-01,GBP
2831085,176943,999999,2022-10-01,2022-10-02,AUD
2831086,1312936,550,2022-10-01,2022-10-01,USD
2831087,1656211,999999,2022-10-01,2022-10-06,USD
2831088,2087513,660,2022-10-01,2022-10-01,USD
2831089,461572,240,2022-10-01,2022-10-01,EUR
2831090,1936384,999999,2022-10-01,2022-10-04,USD
2831091,1881573,500,2022-10-01,2022-10-01,USD
2831092,1341705,999999,2022-10-01,2022-10-05,USD
2831093,687943,999999,2022-10-01,2022-10-04,EUR
2831094,1640238,550,2022-10-01,2022-10-01,USD
2831095,1378308,999999,2022-10-01,2022-10-03,USD
2832000,2061365,999999,2022-10-02,2022-10-05,USD
2832001,100353,40,2022-10-02,2022-10-02,AUD
2832002,232699,90,2022-10-02,2022-10-02,CAD
2832003,1185030,999999,2022-10-02,2022-10-04,GBP
2832004,52250,35,2022-10-02,2022-10-02,AUD
2832005,312122,999999,2022-10-02,2022-10-05,CAD
2832006,1282479,999999,2022-10-02,2022-10-08,USD
2832007,500266,999999,2022-10-02,2022-10-04,EUR
2832008,1246977,999999,2022-10-02,2022-10-07,USD
2832009,1619139,999999,2022-10-02,2022-10-06,USD
2833000,1142089,999999,2022-10-03,2022-10-04,GBP
2833001,455320,999999,2022-10-03,2022-10-07,EUR
2833002,1748737,660,2022-10-03,2022-10-03,USD
2833003,1504340,999999,2022-10-03,2022-10-08,USD
2833004,213571,999999,2022-10-03,2022-10-10,CAD
2833005,1054851,380,2022-10-03,2022-10-03,GBP
2833006,1747977,999999,2022-10-03,2022-10-06,USD
2833007,1880143,999999,2022-10-03,2022-10-08,USD
2833008,1848405,650,2022-10-03,2022-10-03,USD
2833009,269969,999999,2022-10-03,2022-10-05,CAD
2833010,567705,260,2022-10-03,2022-10-03,EUR
2833011,333269,999999,2022-10-03,2022-10-06,CAD
2833012,1069775,360,2022-10-03,2022-10-03,GBP
2833013,1924163,430,2022-10-03,2022-10-03,USD
2833014,1471635,999999,2022-10-03,2022-10-05,USD
2833015,1045091,999999,2022-10-03,2022-10-06,GBP
2833016,1284928,450,2022-10-03,2022-10-03,USD
2833017,1988049,999999,2022-10-03,2022-10-08,USD
2833018,1297471,999999,2022-10-03,2022-10-05,USD
2833019,871540,999999,2022-10-03,2022-10-07,EUR
2833020,453992,999999,2022-10-03,2022-10-08,EUR
2833021,868425,340,2022-10-03,2022-10-03,EUR
2833022,2068114,999999,2022-10-03,2022-10-07,USD
2833023,937134,999999,2022-10-03,2022-10-07,GBP
2833024,1943478,570,2022-10-03,2022-10-03,USD
2833025,1042023,380,2022-10-03,2022-10-03,GBP
2833026,854139,999999,2022-10-03,2022-10-05,EUR
2833027,240652,999999,2022-10-03,2022-10-06,CAD
2833028,1372285,605,2022-10-03,2022-10-03,USD
2833029,1141758,999999,2022-10-03,2022-10-08,GBP
2833030,707267,999999,2022-10-03,2022-10-08,EUR
2833031,584873,999999,2022-10-03,2022-10-06,EUR
2833032,1377118,999999,2022-10-03,2022-10-07,USD
2833033,695941,140,2022-10-03,2022-10-03,EUR
2833034,1663758,999999,2022-10-03,2022-10-04,USD
2833035,456367,999999,2022-10-03,2022-10-04,EUR
2833036,1415646,999999,2022-10-03,2022-10-05,USD
2833037,692645,160,2022-10-03,2022-10-03,EUR
2833038,133071,35,2022-10-03,2022-10-03,AUD
2833039,1076144,370,2022-10-03,2022-10-03,GBP
2833040,733604,999999,2022-10-03,2022-10-04,EUR
2833041,1911517,999999,2022-10-03,2022-10-06,USD
2833042,1267835,999999,2022-10-03,2022-10-06,USD
2833043,1881712,999999,2022-10-03,2022-10-05,USD
2833044,1350321,490,2022-10-03,2022-10-03,USD
2834000,243066,999999,2022-10-04,2022-10-08,CAD
2834001,971114,999999,2022-10-04,2022-10-08,GBP
2834002,1433297,540,2022-10-04,2022-10-04,USD
2834003,1968681,620,2022-10-04,2022-10-04,USD
2834004,1786981,590,2022-10-04,2022-10-04,USD
2834005,1220456,999999,2022-10-04,2022-10-10,USD
2834006,1104066,999999,2022-10-04,2022-10-05,GBP
2834007,920508,400,2022-10-04,2022-10-04,GBP
2834008,391864,999999,2022-10-04,2022-10-06,CAD
2834009,1848761,999999,2022-10-04,2022-10-08,USD
2834010,1692119,650,2022-10-04,2022-10-04,USD
2834011,533214,240,2022-10-04,2022-10-04,EUR
2834012,2048245,530,2022-10-04,2022-10-04,USD
2834013,1816032,999999,2022-10-04,2022-10-06,USD
2834014,43811,35,2022-10-04,2022-10-04,AUD
2834015,1661629,999999,2022-10-04,2022-10-06,USD
2834016,207089,999999,2022-10-04,2022-10-06,CAD
2834017,230064,999999,2022-10-04,2022-10-07,CAD
2834018,1031991,360,2022-10-04,2022-10-04,GBP
2834019,1621004,999999,2022-10-04,2022-10-10,USD
2834020,1834632,999999,2022-10-04,2022-10-07,USD
2834021,1480814,585,2022-10-04,2022-10-04,USD
2834022,1187586,420,2022-10-04,2022-10-04,GBP
2834023,1017908,999999,2022-10-04,2022-10-07,GBP
2834024,1022176,390,2022-10-04,2022-10-04,GBP
2834025,885930,330,2022-10-04,2022-10-04,EUR
2834026,337634,999999,2022-10-04,2022-10-06,CAD
2834027,1409535,999999,2022-10-04,2022-10-08,USD
2834028,1790231,999999,2022-10-04,2022-10-09,USD
2834029,1887304,999999,2022-10-04,2022-10-06,USD
2834030,1895323,490,2022-10-04,2022-10-04,USD
2834031,1286671,605,2022-10-04,2022-10-04,USD
2834032,1180515,999999,2022-10-04,2022-10-07,GBP
2834033,1752568,440,2022-10-04,2022-10-04,USD
2834034,2024139,540,2022-10-04,2022-10-04,USD
2834035,2036650,610,2022-10-04,2022-10-04,USD
2834036,19154,60,2022-10-04,2022-10-04,AUD
2834037,418130,999999,2022-10-04,2022-10-06,EUR
2834038,622833,120,2022-10-04,2022-10-04,EUR
2834039,2022435,999999,2022-10-04,2022-10-06,USD
2834040,585752,270,2022-10-04,2022-10-04,EUR
2834041,278819,999999,2022-10-04,2022-10-07,CAD
2834042,1753795,999999,2022-10-04,2022-10-08,USD
2834043,884457,330,2022-10-04,2022-10-04,EUR
2834044,1815202,999999,2022-10-04,2022-10-07,USD
2834045,881739,999999,2022-10-04,2022-10-09,EUR
2834046,496008,999999,2022-10-04,2022-10-07,EUR
2834047,473531,999999,2022-10-04,2022-10-08,EUR
2834048,1221102,999999,2022-10-04,2022-10-07,USD
2834049,985087,999999,2022-10-04,2022-10-06,GBP
2834050,33440,40,2022-10-04,2022-10-04,AUD
2834051,597269,999999,2022-10-04,2022-10-08,EUR
2834052,1590793,999999,2022-10-04,2022-10-07,USD
2834053,1892200,999999,2022-10-04,2022-10-08,USD
2835000,1523309,999999,2022-10-05,2022-10-07,USD
2835001,1962246,999999,2022-10-05,2022-10-07,USD
2835002,1919608,585,2022-10-05,2022-10-05,USD
2835003,563343,999999,2022-10-05,2022-10-07,EUR
2835004,2043962,510,2022-10-05,2022-10-05,USD
2835005,852835,999999,2022-10-05,2022-10-12,EUR
2835006,199125,50,2022-10-05,2022-10-05,AUD
2835007,1714873,999999,2022-10-05,2022-10-09,USD
2835008,1933294,999999,2022-10-05,2022-10-10,USD
2835009,1630612,999999,2022-10-05,2022-10-08,USD
2835010,548595,999999,2022-10-05,2022-10-09,EUR
2835011,1396075,590,2022-10-05,2022-10-05,USD
2835012,560851,999999,2022-10-05,2022-10-06,EUR
2835013,1337634,450,2022-10-05,2022-10-05,USD
2835014,1476717,999999,2022-10-05,2022-10-07,USD
2835015,488730,190,2022-10-05,2022-10-05,EUR
2835016,910169,999999,2022-10-05,2022-10-08,GBP
2835017,594570,270,2022-10-05,2022-10-05,EUR
2835018,284733,999999,2022-10-05,2022-10-11,CAD
2835019,94140,40,2022-10-05,2022-10-05,AUD
2835020,475263,999999,2022-10-05,2022-10-06,EUR
2835021,841465,999999,2022-10-05,2022-10-06,EUR
2835022,1982571,590,2022-10-05,2022-10-05,USD
2835023,812712,310,2022-10-05,2022-10-05,EUR
2835024,577677,190,2022-10-05,2022-10-05,EUR
2835025,470668,999999,2022-10-05,2022-10-08,EUR
2835026,1703548,999999,2022-10-05,2022-10-09,USD
2835027,468440,190,2022-10-05,2022-10-05,EUR
2835028,1778085,560,2022-10-05,2022-10-05,USD
2835029,1951195,585,2022-10-05,2022-10-05,USD
2835030,1675753,999999,2022-10-05,2022-10-08,USD
2835031,1285362,999999,2022-10-05,2022-10-08,USD
2835032,1821737,999999,2022-10-05,2022-10-10,USD
2835033,495995,190,2022-10-05,2022-10-05,EUR
2835034,1931399,570,2022-10-05,2022-10-05,USD
2835035,286231,100,2022-10-05,2022-10-05,CAD
2835036,1767951,440,2022-10-05,2022-10-05,USD
2835037,1905975,430,2022-10-05,2022-10-05,USD
2835038,245591,90,2022-10-05,2022-10-05,CAD
2835039,1394935,999999,2022-10-05,2022-10-07,USD
2835040,1228132,999999,2022-10-05,2022-10-10,USD
2835041,544688,999999,2022-10-05,2022-10-09,EUR
2835042,1293498,999999,2022-10-05,2022-10-08,USD
2835043,369726,100,2022-10-05,2022-10-05,CAD
2835044,1409546,585,2022-10-05,2022-10-05,USD
2835045,280789,999999,2022-10-05,2022-10-10,CAD
2835046,1705657,999999,2022-10-05,2022-10-11,USD
2835047,473507,999999,2022-10-05,2022-10-09,EUR
2835048,298129,999999,2022-10-05,2022-10-08,CAD
2835049,149320,999999,2022-10-05,2022-10-07,AUD
2835050,2072421,999999,2022-10-05,2022-10-11,USD
2835051,885673,999999,2022-10-05,2022-10-09,EUR
2835052,641662,999999,2022-10-05,2022-10-07,EUR
2835053,35654,999999,2022-10-05,2022-10-07,AUD
2835054,964103,999999,2022-10-05,2022-10-10,GBP
2835055,1231162,440,2022-10-05,2022-10-05,USD
2835056,580645,999999,2022-10-05,2022-10-08,EUR
2835057,505250,999999,2022-10-05,2022-10-09,EUR
2835058,1307802,999999,2022-10-05,2022-10-07,USD
2835059,298256,999999,2022-10-05,2022-10-08,CAD
2835060,1442770,660,2022-10-05,2022-10-05,USD
2835061,707701,300,2022-10-05,2022-10-05,EUR
2835062,1330689,999999,2022-10-05,2022-10-09,USD
2835063,1364922,999999,2022-10-05,2022-10-07,USD
2835064,402564,999999,2022-10-05,2022-10-09,EUR
2835065,618430,999999,2022-10-05,2022-10-07,EUR
2835066,1611707,540,2022-10-05,2022-10-05,USD
2835067,1570396,540,2022-10-05,2022-10-05,USD
2835068,881567,310,2022-10-05,2022-10-05,EUR
2835069,1857981,590,2022-10-05,2022-10-05,USD
2835070,204345,999999,2022-10-05,2022-10-06,CAD
2835071,1358195,510,2022-10-05,2022-10-05,USD
2835072,1283573,510,2022-10-05,2022-10-05,USD
2836000,1727132,605,2022-10-06,2022-10-06,USD
2836001,1968135,450,2022-10-06,2022-10-06,USD
2836002,1686209,999999,2022-10-06,2022-10-08,USD
2836003,12995,999999,2022-10-06,2022-10-08,AUD
2836004,1247119,999999,2022-10-06,2022-10-10,USD
2836005,1386297,480,2022-10-06,2022-10-06,USD
2836006,1034965,999999,2022-10-06,2022-10-08,GBP
2836007,1226979,999999,2022-10-06,2022-10-07,USD
2836008,1755193,999999,2022-10-06,2022-10-10,USD
2836009,241619,999999,2022-10-06,2022-10-08,CAD
2836010,2021672,470,2022-10-06,2022-10-06,USD
2836011,226056,999999,2022-10-06,2022-10-09,CAD
2836012,155217,999999,2022-10-06,2022-10-09,AUD
2836013,1874031,999999,2022-10-06,2022-10-07,USD
2836014,1453129,999999,2022-10-06,2022-10-09,USD
2836015,1293913,585,2022-10-06,2022-10-06,USD
2836016,1394263,430,2022-10-06,2022-10-06,USD
2836017,1891899,999999,2022-10-06,2022-10-09,USD
2836018,632433,160,2022-10-06,2022-10-06,EUR
2836019,2080900,540,2022-10-06,2022-10-06,USD
2836020,2055263,610,2022-10-06,2022-10-06,USD
2836021,1013288,400,2022-10-06,2022-10-06,GBP
2836022,221237,80,2022-10-06,2022-10-06,CAD
2836023,531697,230,2022-10-06,2022-10-06,EUR
2836024,1413769,999999,2022-10-06,2022-10-09,USD
2836025,1636966,999999,2022-10-06,2022-10-08,USD
2836026,1623757,440,2022-10-06,2022-10-06,USD
2836027,1264981,470,2022-10-06,2022-10-06,USD
2836028,492579,270,2022-10-06,2022-10-06,EUR
2836029,1335661,999999,2022-10-06,2022-10-08,USD
2836030,707221,290,2022-10-06,2022-10-06,EUR
2836031,1823233,999999,2022-10-06,2022-10-08,USD
2836032,1156406,999999,2022-10-06,2022-10-10,GBP
2836033,1891074,999999,2022-10-06,2022-10-08,USD
2836034,1655991,999999,2022-10-06,2022-10-09,USD
2836035,2007739,540,2022-10-06,2022-10-06,USD
2836036,1195055,420,2022-10-06,2022-10-06,GBP
2836037,484457,240,2022-10-06,2022-10-06,EUR
2836038,175394,999999,2022-10-06,2022-10-11,AUD
2836039,1392877,999999,2022-10-06,2022-10-07,USD
2836040,793198,999999,2022-10-06,2022-10-09,EUR
2836041,883519,999999,2022-10-06,2022-10-08,EUR
2836042,1271968,540,2022-10-06,2022-10-06,USD
2836043,2091536,540,2022-10-06,2022-10-06,USD
2836044,1451584,610,2022-10-06,2022-10-06,USD
2836045,1559662,999999,2022-10-06,2022-10-09,USD
2836046,1286307,430,2022-10-06,2022-10-06,USD
2836047,1842430,999999,2022-10-06,2022-10-07,USD
2836048,177194,60,2022-10-06,2022-10-06,AUD
2836049,1398303,999999,2022-10-06,2022-10-09,USD
2836050,1723942,585,2022-10-06,2022-10-06,USD
2836051,532394,999999,2022-10-06,2022-10-09,EUR
2836052,1309135,999999,2022-10-06,2022-10-08,USD
2836053,877685,999999,2022-10-06,2022-10-07,EUR
2836054,470494,999999,2022-10-06,2022-10-08,EUR
2836055,1280603,999999,2022-10-06,2022-10-12,USD
2836056,1268245,660,2022-10-06,2022-10-06,USD
2836057,975727,999999,2022-10-06,2022-10-11,GBP
2836058,2058858,999999,2022-10-06,2022-10-11,USD
2836059,293164,100,2022-10-06,2022-10-06,CAD
2836060,290343,100,2022-10-06,2022-10-06,CAD
2836061,1990929,620,2022-10-06,2022-10-06,USD
2836062,200755,90,2022-10-06,2022-10-06,CAD
2836063,894514,310,2022-10-06,2022-10-06,EUR
2836064,1844869,999999,2022-10-06,2022-10-11,USD
2836065,950295,999999,2022-10-06,2022-10-08,GBP
2836066,1029828,999999,2022-10-06,2022-10-09,GBP
2836067,1603122,670,2022-10-06,2022-10-06,USD
2836068,2067133,570,2022-10-06,2022-10-06,USD
2836069,480139,255,2022-10-06,2022-10-06,EUR
2836070,435641,220,2022-10-06,2022-10-06,EUR
2836071,1726810,999999,2022-10-06,2022-10-12,USD
2836072,1393306,999999,2022-10-06,2022-10-09,USD
2836073,1808786,620,2022-10-06,2022-10-06,USD
2836074,336303,999999,2022-10-06,2022-10-09,CAD
2836075,508509,255,2022-10-06,2022-10-06,EUR
2837000,400192,999999,2022-10-07,2022-10-08,EUR
2837001,1904420,999999,2022-10-07,2022-10-13,USD
2837002,361822,90,2022-10-07,2022-10-07,CAD
2837003,2007583,999999,2022-10-07,2022-10-11,USD
2837004,1961521,999999,2022-10-07,2022-10-09,USD
2837005,19112,50,2022-10-07,2022-10-07,AUD
2837006,1693371,999999,2022-10-07,2022-10-09,USD
2837007,1377754,999999,2022-10-07,2022-10-13,USD
2837008,1321988,999999,2022-10-07,2022-10-10,USD
2837009,1466834,999999,2022-10-07,2022-10-08,USD
2837010,1685056,999999,2022-10-07,2022-10-09,USD
2837011,1234672,999999,2022-10-07,2022-10-09,USD
2837012,1500840,500,2022-10-07,2022-10-07,USD
2837013,965391,400,2022-10-07,2022-10-07,GBP
2837014,1240702,999999,2022-10-07,2022-10-10,USD
2837015,158080,50,2022-10-07,2022-10-07,AUD
2837016,189031,50,2022-10-07,2022-10-07,AUD
2837017,462802,999999,2022-10-07,2022-10-11,EUR
2837018,2009393,999999,2022-10-07,2022-10-12,USD
2837019,1474128,999999,2022-10-07,2022-10-10,USD
2837020,897929,999999,2022-10-07,2022-10-08,EUR
2837021,282434,999999,2022-10-07,2022-10-09,CAD
2837022,902629,999999,2022-10-07,2022-10-10,GBP
2837023,1689191,999999,2022-10-07,2022-10-08,USD
2837024,891914,999999,2022-10-07,2022-10-08,EUR
2837025,1686230,480,2022-10-07,2022-10-07,USD
2837026,762750,999999,2022-10-07,2022-10-12,EUR
2837027,1350245,999999,2022-10-07,2022-10-08,USD
2837028,2016313,999999,2022-10-07,2022-10-10,USD
2837029,727937,290,2022-10-07,2022-10-07,EUR
2837030,158263,999999,2022-10-07,2022-10-10,AUD
2837031,1753886,999999,2022-10-07,2022-10-10,USD
2837032,1834524,999999,2022-10-07,2022-10-10,USD
2837033,1886958,540,2022-10-07,2022-10-07,USD
2837034,20074,60,2022-10-07,2022-10-07,AUD
2837035,417196,999999,2022-10-07,2022-10-10,EUR
2837036,1219460,999999,2022-10-07,2022-10-09,USD
2837037,1305284,660,2022-10-07,2022-10-07,USD
2837038,2064158,540,2022-10-07,2022-10-07,USD
2837039,1450230,999999,2022-10-07,2022-10-08,USD
2837040,843588,999999,2022-10-07,2022-10-08,EUR
2837041,1481252,440,2022-10-07,2022-10-07,USD
2837042,500447,999999,2022-10-07,2022-10-11,EUR
2837043,1372905,999999,2022-10-07,2022-10-09,USD
2837044,1891087,999999,2022-10-07,2022-10-10,USD
2837045,1206015,500,2022-10-07,2022-10-07,USD
2837046,1328836,999999,2022-10-07,2022-10-09,USD
2837047,647490,180,2022-10-07,2022-10-07,EUR
2837048,302026,100,2022-10-07,2022-10-07,CAD
2837049,2039498,510,2022-10-07,2022-10-07,USD
2837050,1774413,570,2022-10-07,2022-10-07,USD
2837051,1919839,670,2022-10-07,2022-10-07,USD
2837052,90443,999999,2022-10-07,2022-10-09,AUD
2837053,1917647,510,2022-10-07,2022-10-07,USD
2837054,1572855,440,2022-10-07,2022-10-07,USD
2837055,1671594,530,2022-10-07,2022-10-07,USD
2838000,1397380,610,2022-10-08,2022-10-08,USD
2838001,433358,270,2022-10-08,2022-10-08,EUR
2838002,602600,999999,2022-10-08,2022-10-09,EUR
2838003,620188,180,2022-10-08,2022-10-08,EUR
2838004,832220,310,2022-10-08,2022-10-08,EUR
2838005,1665856,450,2022-10-08,2022-10-08,USD
2838006,1064928,999999,2022-10-08,2022-10-13,GBP
2838007,1151746,999999,2022-10-08,2022-10-12,GBP
2838008,1765832,999999,2022-10-08,2022-10-13,USD
2838009,203407,999999,2022-10-08,2022-10-10,CAD
2838010,536590,220,2022-10-08,2022-10-08,EUR
2838011,1710602,999999,2022-10-08,2022-10-11,USD
2838012,461680,999999,2022-10-08,2022-10-09,EUR
2838013,62671,999999,2022-10-08,2022-10-11,AUD
2838014,805742,320,2022-10-08,2022-10-08,EUR
2838015,394452,999999,2022-10-08,2022-10-14,CAD
2838016,1489462,670,2022-10-08,2022-10-08,USD
2838017,1617692,999999,2022-10-08,2022-10-14,USD
2838018,1588693,540,2022-10-08,2022-10-08,USD
2838019,521750,999999,2022-10-08,2022-10-11,EUR
2838020,1992251,999999,2022-10-08,2022-10-10,USD
2838021,1318000,999999,2022-10-08,2022-10-10,USD
2838022,1415193,999999,2022-10-08,2022-10-11,USD
2838023,876653,340,2022-10-08,2022-10-08,EUR
2838025,1337674,650,2022-10-08,2022-10-08,USD
2838026,2007131,999999,2022-10-08,2022-10-10,USD
2838027,226932,999999,2022-10-08,2022-10-14,CAD
2838028,881838,310,2022-10-08,2022-10-08,EUR
2838029,1838471,999999,2022-10-08,2022-10-11,USD
2838030,2003724,999999,2022-10-08,2022-10-16,USD
2838031,2072143,999999,2022-10-08,2022-10-11,USD
2838032,384388,999999,2022-10-08,2022-10-13,CAD
2838033,1308827,999999,2022-10-08,2022-10-10,USD
2838034,1586445,999999,2022-10-08,2022-10-11,USD
2838035,1476489,999999,2022-10-08,2022-10-10,USD
2838036,407484,999999,2022-10-08,2022-10-10,EUR
2838037,105786,60,2022-10-08,2022-10-08,AUD
2838038,1339880,999999,2022-10-08,2022-10-11,USD
2838039,1382312,999999,2022-10-08,2022-10-12,USD
2838040,1741607,999999,2022-10-08,2022-10-12,USD
2838041,2018183,999999,2022-10-08,2022-10-10,USD
2838042,1231247,999999,2022-10-08,2022-10-10,USD
2838043,1724113,999999,2022-10-08,2022-10-11,USD
2838044,289704,999999,2022-10-08,2022-10-12,CAD
2838045,279480,999999,2022-10-08,2022-10-12,CAD
2838046,1691959,999999,2022-10-08,2022-10-10,USD
2838047,591045,999999,2022-10-08,2022-10-10,EUR
2838049,1306121,999999,2022-10-08,2022-10-10,USD
2838050,1738146,999999,2022-10-08,2022-10-10,USD
2838051,296371,999999,2022-10-08,2022-10-11,CAD
2838052,1527702,480,2022-10-08,2022-10-08,USD
2838053,1021877,999999,2022-10-08,2022-10-11,GBP
2838054,727421,300,2022-10-08,2022-10-08,EUR
