OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
2859018,2,2022-10-29,2022-10-29,636390,120,426,8,499.9,474.905,254.86,EUR,1.00492
2859018,3,2022-10-29,2022-10-29,636390,120,1572,2,57.99,56.8302,26.67,EUR,1.00492
2859018,4,2022-10-29,2022-10-29,636390,120,441,1,229.9,206.91,117.21,EUR,1.00492
2859018,5,2022-10-29,2022-10-29,636390,120,143,1,299.99,299.99,152.94,EUR,1.00492
2859018,6,2022-10-29,2022-10-29,636390,120,2088,4,508,508,258.99,EUR,1.00492
2859019,0,2022-10-29,2022-11-01,656392,999999,120,3,119.99,104.3913,61.17,EUR,1.00492
2859020,0,2022-10-29,2022-11-02,1456831,999999,1535,3,268,268,123.24,USD,1.00000
2859020,1,2022-10-29,2022-11-02,1456831,999999,1617,3,57.99,57.99,26.67,USD,1.00000
2859020,2,2022-10-29,2022-11-02,1456831,999999,1607,1,179.99,179.99,82.77,USD,1.00000
2859021,0,2022-10-29,2022-10-29,362016,90,1590,3,22.89,22.89,7.58,CAD,1.36087
2859021,1,2022-10-29,2022-10-29,362016,90,446,2,219.95,191.3565,112.14,CAD,1.36087
2859021,2,2022-10-29,2022-10-29,362016,90,441,4,229.9,229.9,117.21,CAD,1.36087
2859022,0,2022-10-29,2022-11-02,1399573,999999,1652,5,179.99,158.3912,82.77,USD,1.00000
2859023,0,2022-10-29,2022-10-29,2012969,480,1578,1,219,190.53,72.56,USD,1.00000
2859023,1,2022-10-29,2022-10-29,2012969,480,1083,9,358,322.2,164.63,USD,1.00000
2859024,0,2022-10-29,2022-10-31,1539025,999999,2096,7,877.5,877.5,403.53,USD,1.00000
2859025,0,2022-10-29,2022-10-31,1103701,999999,1791,1,43,43,21.92,GBP,0.86544
2859026,0,2022-10-29,2022-10-29,1605363,610,1622,10,219,199.29,72.56,USD,1.00000
2859027,0,2022-10-29,2022-11-04,838558,999999,1644,1,57.88,57.88,26.62,EUR,1.00492
2859027,1,2022-10-29,2022-11-04,838558,999999,1623,1,219,199.29,72.56,EUR,1.00492
2859028,0,2022-10-29,2022-11-01,394636,999999,1358,3,39.99,35.5911,18.39,CAD,1.36087
2859029,0,2022-10-29,2022-11-01,1068734,999999,1570,1,398,394.02,131.87,GBP,0.86544
2859030,0,2022-10-29,2022-11-01,130792,999999,1723,2,56,48.16,28.55,AUD,1.55874
2859030,1,2022-10-29,2022-11-01,130792,999999,1656,2,159.99,137.5914,73.57,AUD,1.55874
2859031,0,2022-10-29,2022-11-02,29464,999999,424,4,269.95,242.955,137.63,AUD,1.55874
2859032,0,2022-10-29,2022-10-29,2007645,620,1636,4,12.66,10.8876,5.82,USD,1.00000
2859033,0,2022-10-29,2022-10-30,372166,999999,1700,1,8.88,8.88,4.08,CAD,1.36087
2859034,0,2022-10-29,2022-11-03,1623976,999999,1488,2,300,258,137.96,USD,1.00000
2859035,0,2022-10-29,2022-10-31,324352,999999,1416,4,308,286.44,141.64,CAD,1.36087
2859035,1,2022-10-29,2022-10-31,324352,999999,453,4,229.9,200.013,117.21,CAD,1.36087
2859035,2,2022-10-29,2022-10-31,324352,999999,1628,4,13.89,13.89,6.39,CAD,1.36087
2859036,0,2022-10-29,2022-10-29,680512,120,1532,5,280,280,128.76,EUR,1.00492
2859036,1,2022-10-29,2022-10-29,680512,120,428,2,969,969,321.05,EUR,1.00492
2859037,0,2022-10-29,2022-11-01,2010921,999999,1616,8,56.99,56.99,26.21,USD,1.00000
2859037,1,2022-10-29,2022-11-01,2010921,999999,2227,4,101.99,101.99,52,USD,1.00000
2859038,0,2022-10-29,2022-10-29,1751872,500,1652,2,179.99,179.99,82.77,USD,1.00000
2859039,0,2022-10-29,2022-11-01,1663311,999999,1663,1,6.89,6.201,3.17,USD,1.00000
2859039,1,2022-10-29,2022-11-01,1663311,999999,1593,6,13.89,12.6399,6.39,USD,1.00000
2859039,2,2022-10-29,2022-11-01,1663311,999999,1465,3,199,199,91.51,USD,1.00000
2859040,0,2022-10-29,2022-10-31,1153140,999999,1985,2,179.99,160.1911,82.77,GBP,0.86544
2859041,0,2022-10-29,2022-11-01,524427,999999,1648,2,109.99,97.8911,56.08,EUR,1.00492
2859042,0,2022-10-29,2022-10-30,1988281,999999,2016,3,139.99,139.99,71.37,USD,1.00000
2859043,0,2022-10-29,2022-10-31,1278969,999999,1958,9,899,899,413.42,USD,1.00000
2859043,1,2022-10-29,2022-10-31,1278969,999999,1662,10,6.99,6.99,3.56,USD,1.00000
2859043,2,2022-10-29,2022-10-31,1278969,999999,637,2,229,217.55,116.75,USD,1.00000
2859044,0,2022-10-29,2022-10-31,1980883,999999,1688,3,8.88,8.88,4.08,USD,1.00000
2859044,1,2022-10-29,2022-10-31,1980883,999999,1387,7,28.99,28.99,13.33,USD,1.00000
2859044,2,2022-10-29,2022-10-31,1980883,999999,896,1,41.73,41.73,21.28,USD,1.00000
2859044,3,2022-10-29,2022-10-31,1980883,999999,1740,4,28,28,14.28,USD,1.00000
2859044,4,2022-10-29,2022-10-31,1980883,999999,2178,3,445,400.5,204.64,USD,1.00000
2859044,5,2022-10-29,2022-10-31,1980883,999999,1465,1,199,189.05,91.51,USD,1.00000
2859044,6,2022-10-29,2022-10-31,1980883,999999,994,1,184.5,164.205,84.84,USD,1.00000
2859045,0,2022-10-29,2022-10-29,1088780,370,459,4,269.9,269.9,137.6,GBP,0.86544
2859045,1,2022-10-29,2022-10-29,1088780,370,1355,1,32.99,31.6704,15.17,GBP,0.86544
2859046,0,2022-10-29,2022-11-02,1834756,999999,1578,2,219,197.1,72.56,USD,1.00000
2859046,1,2022-10-29,2022-11-02,1834756,999999,1572,2,57.99,57.99,26.67,USD,1.00000
2859046,2,2022-10-29,2022-11-02,1834756,999999,1645,1,57.88,52.6708,26.62,USD,1.00000
2859047,0,2022-10-29,2022-10-29,2030090,660,1755,1,64.9,64.9,33.09,USD,1.00000
2859048,0,2022-10-29,2022-11-02,849716,999999,1321,1,28.99,24.9314,13.33,EUR,1.00492
2859048,1,2022-10-29,2022-11-02,849716,999999,18,1,109.95,97.8555,50.56,EUR,1.00492
2859049,0,2022-10-29,2022-10-29,843374,340,442,7,269.9,256.405,137.6,EUR,1.00492
2859049,1,2022-10-29,2022-10-29,843374,340,1347,2,21,18.69,9.66,EUR,1.00492
2859050,0,2022-10-29,2022-10-29,445459,260,578,1,999,889.11,459.4,EUR,1.00492
2859050,1,2022-10-29,2022-10-29,445459,260,561,1,139,120.93,70.87,EUR,1.00492
2859050,2,2022-10-29,2022-10-29,445459,260,2155,5,163,140.18,83.1,EUR,1.00492
2859050,3,2022-10-29,2022-10-29,445459,260,1746,2,109,101.37,36.11,EUR,1.00492
2859050,4,2022-10-29,2022-10-29,445459,260,550,7,109,97.01,55.57,EUR,1.00492
2859050,5,2022-10-29,2022-10-29,445459,260,2072,1,94.99,84.5411,48.43,EUR,1.00492
2859051,0,2022-10-29,2022-11-02,867177,999999,1466,1,290,261,133.36,EUR,1.00492
2859051,1,2022-10-29,2022-11-02,867177,999999,2514,4,129.99,129.99,43.07,EUR,1.00492
2859051,2,2022-10-29,2022-11-02,867177,999999,132,5,200,184,101.97,EUR,1.00492
2859051,3,2022-10-29,2022-11-02,867177,999999,1599,3,57.88,57.88,26.62,EUR,1.00492
2859052,0,2022-10-29,2022-10-31,350180,999999,559,4,251,251,115.43,CAD,1.36087
2859053,0,2022-10-29,2022-10-29,1370999,620,416,2,969,901.17,321.05,USD,1.00000
2859054,0,2022-10-29,2022-10-29,1052320,360,2418,1,73.99,68.0708,34.03,GBP,0.86544
2859055,0,2022-10-29,2022-11-02,814799,999999,713,2,160,160,73.58,EUR,1.00492
2859056,0,2022-10-29,2022-10-29,2082006,590,1473,1,269,269,123.7,USD,1.00000
2859056,1,2022-10-29,2022-10-29,2082006,590,1738,3,28,28,14.28,USD,1.00000
2859056,2,2022-10-29,2022-10-29,2082006,590,1368,8,40.19,40.19,18.48,USD,1.00000
2859056,3,2022-10-29,2022-10-29,2082006,590,1422,3,301,301,138.42,USD,1.00000
2859057,0,2022-10-29,2022-11-03,425876,999999,1423,4,189,189,86.91,EUR,1.00492
2859057,1,2022-10-29,2022-11-03,425876,999999,1694,2,8.88,8.88,4.08,EUR,1.00492
2859057,2,2022-10-29,2022-11-03,425876,999999,534,3,139,123.71,70.87,EUR,1.00492
2859057,3,2022-10-29,2022-11-03,425876,999999,422,4,969,969,321.05,EUR,1.00492
2859058,0,2022-10-29,2022-10-29,1560336,560,1494,1,208,183.04,95.65,USD,1.00000
2859058,1,2022-10-29,2022-10-29,1560336,560,1261,1,36.99,33.291,18.86,USD,1.00000
2859059,0,2022-10-29,2022-10-29,470165,220,422,5,969,901.17,321.05,EUR,1.00492
2859059,1,2022-10-29,2022-10-29,470165,220,1222,9,431,379.28,219.74,EUR,1.00492
2859060,0,2022-10-29,2022-10-29,1138768,360,382,2,382.95,356.1435,195.24,GBP,0.86544
2859060,1,2022-10-29,2022-10-29,1138768,360,445,3,559,497.51,257.06,GBP,0.86544
2859060,2,2022-10-29,2022-10-29,1138768,360,1644,1,57.88,57.3012,26.62,GBP,0.86544
2859060,3,2022-10-29,2022-10-29,1138768,360,1762,2,31.39,31.39,16,GBP,0.86544
2859061,0,2022-10-29,2022-10-29,2018174,660,1879,3,1818,1818,836.03,USD,1.00000
2859061,1,2022-10-29,2022-10-29,2018174,660,177,1,56.9,50.641,29.01,USD,1.00000
2859062,0,2022-10-29,2022-10-31,86209,999999,2186,6,149,146.02,75.96,AUD,1.55874
2859062,1,2022-10-29,2022-10-31,86209,999999,1613,3,109.99,109.99,56.08,AUD,1.55874
2859062,2,2022-10-29,2022-10-31,86209,999999,1060,2,627,576.84,207.74,AUD,1.55874
2859063,0,2022-10-29,2022-10-30,547614,999999,1603,10,109.99,98.991,56.08,EUR,1.00492
2859063,1,2022-10-29,2022-10-30,547614,999999,1612,2,179.99,179.99,82.77,EUR,1.00492
2859064,0,2022-10-29,2022-10-29,1691092,490,477,1,619,544.72,205.09,USD,1.00000
2859064,1,2022-10-29,2022-10-29,1691092,490,524,4,179,162.89,82.32,USD,1.00000
2859065,0,2022-10-29,2022-10-31,592960,999999,1624,6,219,194.91,72.56,EUR,1.00492
2859066,0,2022-10-29,2022-10-29,607825,170,1348,1,22.99,21.6106,10.57,EUR,1.00492
2859066,1,2022-10-29,2022-10-29,607825,170,100,7,120,108,55.18,EUR,1.00492
2859066,2,2022-10-29,2022-10-29,607825,170,172,1,169,169,55.99,EUR,1.00492
2859066,3,2022-10-29,2022-10-29,607825,170,1647,1,179.99,179.99,82.77,EUR,1.00492
2859067,0,2022-10-29,2022-11-01,1443379,999999,2513,7,129.99,113.0913,43.07,USD,1.00000
2859067,1,2022-10-29,2022-11-01,1443379,999999,1658,3,109.99,96.7912,56.08,USD,1.00000
2859067,2,2022-10-29,2022-11-01,1443379,999999,2496,4,9.99,9.99,5.09,USD,1.00000
2859068,0,2022-10-29,2022-11-02,167136,999999,1432,6,300,300,137.96,AUD,1.55874
2859068,1,2022-10-29,2022-11-02,167136,999999,1655,2,289.99,289.99,96.08,AUD,1.55874
2859068,2,2022-10-29,2022-11-02,167136,999999,1416,3,308,308,141.64,AUD,1.55874
2859068,3,2022-10-29,2022-11-02,167136,999999,1652,8,179.99,161.991,82.77,AUD,1.55874
2859069,0,2022-10-29,2022-10-29,603280,130,1478,3,300,300,137.96,EUR,1.00492
2859069,1,2022-10-29,2022-10-29,603280,130,338,1,1199,1127.06,397.25,EUR,1.00492
2859069,2,2022-10-29,2022-10-29,603280,130,1963,8,3199.99,3199.99,1060.22,EUR,1.00492
2859069,3,2022-10-29,2022-10-29,603280,130,1482,6,239,239,109.91,EUR,1.00492
2859069,4,2022-10-29,2022-10-29,603280,130,52,1,199.95,195.951,91.95,EUR,1.00492
2859070,0,2022-10-29,2022-10-31,1841289,999999,1109,8,436.2,383.856,144.52,USD,1.00000
2859070,1,2022-10-29,2022-10-31,1841289,999999,1535,1,268,268,123.24,USD,1.00000
2859071,0,2022-10-29,2022-10-29,1624823,450,1646,8,159.99,159.99,73.57,USD,1.00000
2859071,1,2022-10-29,2022-10-29,1624823,450,838,2,15.5,13.485,7.9,USD,1.00000
2859071,2,2022-10-29,2022-10-29,1624823,450,702,7,79,79,40.28,USD,1.00000
2859071,3,2022-10-29,2022-10-29,1624823,450,1380,2,21,19.53,9.66,USD,1.00000
2859071,4,2022-10-29,2022-10-29,1624823,450,456,4,559,559,257.06,USD,1.00000
2859071,5,2022-10-29,2022-10-29,1624823,450,732,1,160,148.8,73.58,USD,1.00000
2859071,6,2022-10-29,2022-10-29,1624823,450,1085,3,568,511.2,188.19,USD,1.00000
2859072,0,2022-10-29,2022-10-29,1540268,550,534,3,139,139,70.87,USD,1.00000
2859072,1,2022-10-29,2022-10-29,1540268,550,2064,3,139.99,124.5911,71.37,USD,1.00000
2859073,0,2022-10-29,2022-11-01,2006667,999999,65,2,181,157.47,83.24,USD,1.00000
2859073,1,2022-10-29,2022-11-01,2006667,999999,820,8,25.5,25.5,13,USD,1.00000
2859073,2,2022-10-29,2022-11-01,2006667,999999,2056,3,199.99,199.99,91.97,USD,1.00000
2859074,0,2022-10-29,2022-10-31,215530,999999,1609,5,259.99,228.7912,86.14,CAD,1.36087
2859075,0,2022-10-29,2022-10-29,1495150,610,1417,2,268,238.52,123.24,USD,1.00000
2859075,1,2022-10-29,2022-10-29,1495150,610,1211,3,850,850,390.88,USD,1.00000
2859076,0,2022-10-29,2022-11-01,2081883,999999,1563,2,268,235.84,123.24,USD,1.00000
2859076,1,2022-10-29,2022-11-01,2081883,999999,2489,1,14.99,14.5403,7.64,USD,1.00000
2859077,0,2022-10-29,2022-10-29,1655140,490,159,4,1099.99,1055.9904,505.85,USD,1.00000
2859077,1,2022-10-29,2022-10-29,1655140,490,142,3,299.99,299.99,152.94,USD,1.00000
2859077,2,2022-10-29,2022-10-29,1655140,490,1415,5,300,276,137.96,USD,1.00000
2859077,3,2022-10-29,2022-10-29,1655140,490,437,3,499.9,499.9,254.86,USD,1.00000
2859078,0,2022-10-29,2022-11-01,981321,999999,42,2,232,218.08,106.69,GBP,0.86544
2859079,0,2022-10-29,2022-10-29,1415193,550,2113,2,508,447.04,258.99,USD,1.00000
2859079,1,2022-10-29,2022-10-29,1415193,550,1438,2,290,290,133.36,USD,1.00000
2859079,2,2022-10-29,2022-10-29,1415193,550,463,2,619,619,205.09,USD,1.00000
2859079,3,2022-10-29,2022-10-29,1415193,550,1410,9,230,207,105.77,USD,1.00000
2859080,0,2022-10-29,2022-11-01,1403310,999999,2491,4,24.99,23.7405,12.74,USD,1.00000
2859080,1,2022-10-29,2022-11-01,1403310,999999,1797,1,43,43,21.92,USD,1.00000
2859081,0,2022-10-29,2022-10-31,1592657,999999,146,2,2899.99,2870.9901,960.82,USD,1.00000
2859081,1,2022-10-29,2022-10-31,1592657,999999,416,8,969,969,321.05,USD,1.00000
2859082,0,2022-10-29,2022-10-29,461195,220,2206,1,635.99,559.6712,210.72,EUR,1.00492
2859082,1,2022-10-29,2022-10-29,461195,220,1598,1,57.88,57.88,26.62,EUR,1.00492
2859082,2,2022-10-29,2022-10-29,461195,220,1408,1,529,529,175.27,EUR,1.00492
2859082,3,2022-10-29,2022-10-29,461195,220,1678,3,16.89,16.89,5.6,EUR,1.00492
2859082,4,2022-10-29,2022-10-29,461195,220,1345,4,22,19.8,10.12,EUR,1.00492
2859082,5,2022-10-29,2022-10-29,461195,220,1481,1,229,212.97,105.31,EUR,1.00492
2859083,0,2022-10-29,2022-11-02,305577,999999,430,1,269.95,248.354,137.63,CAD,1.36087
2859083,1,2022-10-29,2022-11-02,305577,999999,392,9,382.95,382.95,195.24,CAD,1.36087
2859084,0,2022-10-29,2022-10-29,299467,80,1575,7,60.99,60.99,28.05,CAD,1.36087
2859084,1,2022-10-29,2022-10-29,299467,80,1624,10,219,219,72.56,CAD,1.36087
2859085,0,2022-10-29,2022-11-02,1678474,999999,440,4,219.95,193.556,112.14,USD,1.00000
2859085,1,2022-10-29,2022-11-02,1678474,999999,896,3,41.73,40.4781,21.28,USD,1.00000
2859085,2,2022-10-29,2022-11-02,1678474,999999,504,1,869,756.03,287.92,USD,1.00000
2859086,0,2022-10-29,2022-10-29,735579,290,2492,4,24.99,24.99,12.74,EUR,1.00492
2859086,1,2022-10-29,2022-10-29,735579,290,349,2,383,379.17,195.26,EUR,1.00492
2859086,2,2022-10-29,2022-10-29,735579,290,2133,2,129.9,129.9,66.23,EUR,1.00492
2859086,3,2022-10-29,2022-10-29,735579,290,77,4,37.95,37.95,17.45,EUR,1.00492
2859087,0,2022-10-29,2022-10-30,379677,999999,433,7,969,872.1,321.05,CAD,1.36087
2859087,1,2022-10-29,2022-10-30,379677,999999,833,1,17.9,17.721,9.13,CAD,1.36087
2859088,0,2022-10-29,2022-11-01,1589087,999999,1458,4,200,200,91.97,USD,1.00000
2859089,0,2022-10-29,2022-10-29,340662,74,1467,7,301,267.89,138.42,CAD,1.36087
2859089,1,2022-10-29,2022-10-29,340662,74,335,2,869,816.86,287.92,CAD,1.36087
2859089,2,2022-10-29,2022-10-29,340662,74,936,3,79,73.47,36.33,CAD,1.36087
2859090,0,2022-10-29,2022-10-29,2054689,610,1644,4,57.88,54.986,26.62,USD,1.00000
2860000,0,2022-10-30,2022-10-30,423571,255,613,3,699,629.1,321.44,EUR,1.00492
2860001,0,2022-10-30,2022-10-30,480300,230,1469,2,200,200,91.97,EUR,1.00492
2860002,0,2022-10-30,2022-11-02,872310,999999,1446,2,289,289,132.9,EUR,1.00492
2860002,1,2022-10-30,2022-11-02,872310,999999,1645,2,57.88,51.5132,26.62,EUR,1.00492
2860002,2,2022-10-30,2022-11-02,872310,999999,1966,3,299.99,257.9914,152.94,EUR,1.00492
2860002,3,2022-10-30,2022-11-02,872310,999999,1117,2,436.2,396.942,144.52,EUR,1.00492
2860003,0,2022-10-30,2022-10-30,3706,60,1522,3,380,376.2,125.9,AUD,1.55874
2860004,0,2022-10-30,2022-11-03,505368,999999,1444,3,230,202.4,105.77,EUR,1.00492
2860004,1,2022-10-30,2022-11-03,505368,999999,432,2,499.9,459.908,254.86,EUR,1.00492
2860004,2,2022-10-30,2022-11-03,505368,999999,456,6,559,559,257.06,EUR,1.00492
2860005,0,2022-10-30,2022-11-03,232731,999999,630,1,251,223.39,115.43,CAD,1.36087
2860005,1,2022-10-30,2022-11-03,232731,999999,1688,3,8.88,8.2584,4.08,CAD,1.36087
2860005,2,2022-10-30,2022-11-03,232731,999999,1435,3,293,293,134.74,CAD,1.36087
2860006,0,2022-10-30,2022-10-30,1376394,670,495,2,139,139,70.87,USD,1.00000
2860007,0,2022-10-30,2022-11-01,122917,999999,1421,1,290,281.3,133.36,AUD,1.55874
2860008,0,2022-10-30,2022-11-02,223433,999999,497,6,99,88.11,50.47,CAD,1.36087
2861000,0,2022-10-31,2022-11-05,1904874,999999,1800,7,32,32,16.31,USD,1.00000
2861000,1,2022-10-31,2022-11-05,1904874,999999,1336,2,43.81,42.0576,20.15,USD,1.00000
2861001,0,2022-10-31,2022-10-31,1770537,450,416,5,969,969,321.05,USD,1.00000
2861002,0,2022-10-31,2022-10-31,1110135,360,1413,9,299,269.1,137.5,GBP,0.86862
2861003,0,2022-10-31,2022-11-04,1136511,999999,429,8,599.9,599.9,275.87,GBP,0.86862
2861004,0,2022-10-31,2022-11-03,1270139,999999,690,10,228,209.76,75.54,USD,1.00000
2861005,0,2022-10-31,2022-11-02,1536755,999999,1458,2,200,182,91.97,USD,1.00000
2861005,1,2022-10-31,2022-11-02,1536755,999999,2516,8,3.35,3.015,1.71,USD,1.00000
2861006,0,2022-10-31,2022-10-31,1701917,650,743,1,12.95,12.95,6.6,USD,1.00000
2861006,1,2022-10-31,2022-10-31,1701917,650,2350,6,429.99,378.3912,197.74,USD,1.00000
2861006,2,2022-10-31,2022-10-31,1701917,650,1409,9,589,524.21,195.15,USD,1.00000
2861007,0,2022-10-31,2022-11-01,358086,999999,439,2,559,559,257.06,CAD,1.36706
2861007,1,2022-10-31,2022-11-01,358086,999999,417,1,599,599,275.46,CAD,1.36706
2861008,0,2022-10-31,2022-10-31,1940788,585,449,3,349,310.61,160.49,USD,1.00000
2861009,0,2022-10-31,2022-10-31,1604428,510,258,4,489,454.77,224.87,USD,1.00000
2861009,1,2022-10-31,2022-10-31,1604428,510,1320,4,26.99,25.3706,12.41,USD,1.00000
2861009,2,2022-10-31,2022-10-31,1604428,510,1021,4,281,281,143.26,USD,1.00000
2861009,3,2022-10-31,2022-10-31,1604428,510,1102,2,343,318.99,157.73,USD,1.00000
2861009,4,2022-10-31,2022-10-31,1604428,510,1364,7,26.99,26.99,12.41,USD,1.00000
2861009,5,2022-10-31,2022-10-31,1604428,510,187,6,129.9,124.704,43.04,USD,1.00000
2861009,6,2022-10-31,2022-10-31,1604428,510,51,1,199.95,199.95,91.95,USD,1.00000
2861010,0,2022-10-31,2022-10-31,1598069,470,1524,2,330,283.8,151.76,USD,1.00000
2861011,0,2022-10-31,2022-10-31,1529388,540,1699,1,6.88,6.1232,3.16,USD,1.00000
2861011,1,2022-10-31,2022-10-31,1529388,540,1059,1,338,338,155.43,USD,1.00000
2861011,2,2022-10-31,2022-10-31,1529388,540,388,4,382.95,359.973,195.24,USD,1.00000
2861011,3,2022-10-31,2022-10-31,1529388,540,1579,7,219,188.34,72.56,USD,1.00000
2861011,4,2022-10-31,2022-10-31,1529388,540,400,1,758,667.04,348.58,USD,1.00000
2861012,0,2022-10-31,2022-10-31,1546666,440,158,1,1099.99,1099.99,505.85,USD,1.00000
2861013,0,2022-10-31,2022-10-31,1822290,570,1542,7,330,297,151.76,USD,1.00000
2861014,0,2022-10-31,2022-11-02,1140731,999999,1688,2,8.88,8.88,4.08,GBP,0.86862
2861014,1,2022-10-31,2022-11-02,1140731,999999,1513,1,269,269,123.7,GBP,0.86862
2861014,2,2022-10-31,2022-11-02,1140731,999999,1865,6,1599.9,1599.9,815.68,GBP,0.86862
2861015,0,2022-10-31,2022-11-03,1436116,999999,1359,1,42.99,39.9807,14.24,USD,1.00000
2861015,1,2022-10-31,2022-11-03,1436116,999999,1751,8,109,101.37,36.11,USD,1.00000
2861015,2,2022-10-31,2022-11-03,1436116,999999,1700,5,8.88,7.8144,4.08,USD,1.00000
2861015,3,2022-10-31,2022-11-03,1436116,999999,1685,3,5.39,5.39,2.75,USD,1.00000
2861015,4,2022-10-31,2022-11-03,1436116,999999,1538,2,280,249.2,128.76,USD,1.00000
2861015,5,2022-10-31,2022-11-03,1436116,999999,440,2,219.95,219.95,112.14,USD,1.00000
2861016,0,2022-10-31,2022-10-31,1575165,650,1470,1,129,129,65.77,USD,1.00000
2861017,0,2022-10-31,2022-11-05,204948,999999,421,2,469,469,215.68,CAD,1.36706
2861018,0,2022-10-31,2022-11-07,895973,999999,1649,8,259.99,259.99,86.14,EUR,1.00867
2861019,0,2022-10-31,2022-11-05,404872,999999,1380,6,21,18.69,9.66,EUR,1.00867
2861019,1,2022-10-31,2022-11-05,404872,999999,1807,4,32,28.16,16.31,EUR,1.00867
2861019,2,2022-10-31,2022-11-05,404872,999999,1595,3,22.89,19.6854,7.58,EUR,1.00867
2861019,3,2022-10-31,2022-11-05,404872,999999,1603,3,109.99,95.6913,56.08,EUR,1.00867
2861019,4,2022-10-31,2022-11-05,404872,999999,2495,5,9.99,9.99,5.09,EUR,1.00867
2861019,5,2022-10-31,2022-11-05,404872,999999,146,2,2899.99,2609.991,960.82,EUR,1.00867
2861019,6,2022-10-31,2022-11-05,404872,999999,1700,7,8.88,7.7256,4.08,EUR,1.00867
2861020,0,2022-10-31,2022-11-04,598547,999999,1562,4,238,211.82,109.45,EUR,1.00867
2861021,0,2022-10-31,2022-10-31,1510006,440,2507,6,4.74,4.6452,2.42,USD,1.00000
2861021,1,2022-10-31,2022-10-31,1510006,440,2088,2,508,508,258.99,USD,1.00000
2861021,2,2022-10-31,2022-10-31,1510006,440,1450,3,308,308,141.64,USD,1.00000
2861021,3,2022-10-31,2022-10-31,1510006,440,1640,1,22.89,22.89,7.58,USD,1.00000
2861021,4,2022-10-31,2022-10-31,1510006,440,1398,3,28.99,28.99,13.33,USD,1.00000
2861021,5,2022-10-31,2022-10-31,1510006,440,736,1,118,118,54.26,USD,1.00000
2861022,0,2022-10-31,2022-11-02,1442770,999999,1458,1,200,200,91.97,USD,1.00000
2861022,1,2022-10-31,2022-11-02,1442770,999999,1565,3,255,255,117.27,USD,1.00000
2861022,2,2022-10-31,2022-11-02,1442770,999999,1897,3,3199.99,3199.99,1060.22,USD,1.00000
2861022,3,2022-10-31,2022-11-02,1442770,999999,786,5,11.5,9.89,5.86,USD,1.00000
2861022,4,2022-10-31,2022-11-02,1442770,999999,73,1,47.95,43.6345,22.05,USD,1.00000
2861022,6,2022-10-31,2022-11-02,1442770,999999,1587,8,17.99,16.191,8.27,USD,1.00000
2861023,0,2022-10-31,2022-11-03,1134122,999999,1636,5,12.66,12.66,5.82,GBP,0.86862
2861023,1,2022-10-31,2022-11-03,1134122,999999,1435,6,293,260.77,134.74,GBP,0.86862
2861023,2,2022-10-31,2022-11-03,1134122,999999,1138,1,391.9,391.9,180.22,GBP,0.86862
2861024,0,2022-10-31,2022-11-06,1519091,999999,1567,1,389,361.77,128.88,USD,1.00000
2861024,1,2022-10-31,2022-11-06,1519091,999999,1604,2,259.99,226.1913,86.14,USD,1.00000
2861025,0,2022-10-31,2022-10-31,1319309,585,2503,3,9.99,8.991,5.09,USD,1.00000
2861025,1,2022-10-31,2022-10-31,1319309,585,1372,1,35.99,32.0311,16.55,USD,1.00000
2861025,2,2022-10-31,2022-10-31,1319309,585,1639,3,9.99,8.7912,5.09,USD,1.00000
2861026,0,2022-10-31,2022-10-31,1344502,560,1416,3,308,280.28,141.64,USD,1.00000
2861026,1,2022-10-31,2022-10-31,1344502,560,1417,8,268,233.16,123.24,USD,1.00000
2861027,0,2022-10-31,2022-10-31,87864,40,1378,2,22,19.14,10.12,AUD,1.56637
2861027,1,2022-10-31,2022-10-31,87864,40,1322,3,32.99,29.0312,15.17,AUD,1.56637
2861028,0,2022-10-31,2022-10-31,1668063,490,881,2,13,13,6.63,USD,1.00000
2861029,0,2022-10-31,2022-11-03,1605733,999999,1682,2,8.99,8.99,4.13,USD,1.00000
2861029,1,2022-10-31,2022-11-03,1605733,999999,332,1,219,192.72,111.65,USD,1.00000
2861029,2,2022-10-31,2022-11-03,1605733,999999,536,7,99,99,50.47,USD,1.00000
2861030,0,2022-10-31,2022-10-31,1469664,590,540,2,2499,2274.09,827.97,USD,1.00000
2861031,0,2022-10-31,2022-11-04,1739574,999999,1651,2,159.99,159.99,73.57,USD,1.00000
2861031,1,2022-10-31,2022-11-04,1739574,999999,343,1,1099,1099,364.12,USD,1.00000
2861032,0,2022-10-31,2022-10-31,245823,100,895,2,41.73,37.557,21.28,CAD,1.36706
2861032,1,2022-10-31,2022-10-31,245823,100,923,1,1.99,1.99,1.01,CAD,1.36706
2861032,2,2022-10-31,2022-10-31,245823,100,1579,5,219,219,72.56,CAD,1.36706
2861033,0,2022-10-31,2022-10-31,529350,255,519,1,619,581.86,205.09,EUR,1.00867
2861034,0,2022-10-31,2022-10-31,1842310,585,2507,5,4.74,4.1712,2.42,USD,1.00000
2861035,0,2022-10-31,2022-10-31,394628,100,978,2,290,258.1,96.08,CAD,1.36706
2861035,1,2022-10-31,2022-10-31,394628,100,1605,1,289.99,258.0911,96.08,CAD,1.36706
2861035,2,2022-10-31,2022-10-31,394628,100,31,1,255,229.5,84.49,CAD,1.36706
